Title,Link,Snippet,Summary,Info,Processed,Query
Análisis de la competitividad exportadora de los productores de mezcal de Oaxaca y Michoacán al mercado de los Estados Unidos,https://revistaespacios.com/a21v42n21/21422102.html,El objetivo de esta investigación fue conocer las variables que incidieron en la competitividad exportadora de las MIPYMES productoras de mezcal de los estados de Oaxaca y …,"S Esteban, A Jorge - Revista ESPACIOS, 2021 - revistaespacios.com","{'summary': 'S Esteban, A Jorge - Revista ESPACIOS, 2021 - revistaespacios.com'}",2022-03-18 02:45:54 UTC,mezcal
The mezcal rush: Explorations in agave country,https://books.google.com/books?hl=es&lr=&id=OOAREAAAQBAJ&oi=fnd&pg=PT6&dq=mezcal&ots=8vyxqH4LC1&sig=uO-XmXcADSFn6d9ASRiptcjSRj4,""" A rich, inclusive portrait of one of the world's great drinks.""—Kirkus Reviews Mezcal. In recent years, the oldest spirit in the Americas has been reinvented as a pricy positional good …",G Greene - 2017 - books.google.com,{'summary': 'G Greene - 2017 - books.google.com'},2022-03-18 02:45:54 UTC,mezcal
Disputas de poder en la denominación de origen mezcal﻿,http://aedt.chapingo.edu.mx/handle/20.500.12098/858,"""La Denominación de Origen Mezcal (DOM), otorgada en el año de 1994, es la regulación más importante para esta bebida mexicana. Actualmente es una fuente de disputas debido …",DR Domínguez Arista - 2021 - aedt.chapingo.edu.mx,{'summary': 'DR Domínguez Arista - 2021 - aedt.chapingo.edu.mx'},2022-03-18 02:45:54 UTC,mezcal
"Production of 2,3‐butanediol by fermentation of enzymatic hydrolysed bagasse from agave mezcal‐waste using the native Klebsiella oxytoca UM2‐17 strain",https://onlinelibrary.wiley.com/doi/abs/10.1002/jctb.6190,… Mexican alcoholic beverages known as Mezcal and Tequila. Mezcal is produced by alcoholic … representative wild species utilized to produce craft Mezcal in México. This plant species is …,"L Pasaye‐Anaya, A Vargas‐Tah… - Journal of Chemical …, 2019 - Wiley Online Library","{'summary': 'L Pasaye‐Anaya, A Vargas‐Tah… - Journal of Chemical …, 2019 - Wiley Online Library', 'authors': [{'name': 'A Vargas‐Tah', 'link': 'https://scholar.google.com/citations?user=ejCMdYQAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=ejCMdYQAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'ejCMdYQAAAAJ'}]}",2022-03-18 02:45:54 UTC,mezcal
Mezcal: de Ignacio Ortiz,https://go.gale.com/ps/i.do?id=GALE%7CA166692462&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=16065913&p=IFME&sw=w,"En una breve toma, un ejemplar de Bajo el volcán revela la intención de Ignacio Ortiz de sumarse a la veta literaria y cinematográfica de personajes que, botella en mano, optan por un …","F Solórzano - Letras Libres, 2007 - go.gale.com","{'summary': 'F Solórzano - Letras Libres, 2007 - go.gale.com'}",2022-03-18 02:45:54 UTC,mezcal
"Evaluación financiera de producción de agave y mezcal: caso de estudio Caltepec, Puebla",https://dialnet.unirioja.es/servlet/articulo?codigo=7845332,"… en México, dentro de ellos el mezcal, se ha vuelto cada vez … a 2018 las exportaciones de mezcal crecieron a una tasa de … producción de agave y mezcal, para proveer oportunidades …","MF Varela, LEC Tovar - Revista mexicana de ciencias agrícolas, 2021 - dialnet.unirioja.es","{'summary': 'MF Varela, LEC Tovar - Revista mexicana de ciencias agrícolas, 2021 - dialnet.unirioja.es'}",2022-03-18 02:45:54 UTC,mezcal
… Sustentables a Partir De Los Desechos De La Producción De Mezcal (Financial Viability of Sustainable Adobes from Waste within the Mezcal Industry. The Case of “ …,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3942093,"… El reconocimiento del Mezcal a nivel internacional por ser … El crecimiento de la elaboración de mezcal, ha ocasionado el … El mezcal que se elabora en el estado de Oaxaca es el más …","PS Mateo, RM Velazquez-Sanchez… - Revista Global de …, 2021 - papers.ssrn.com","{'summary': 'PS Mateo, RM Velazquez-Sanchez… - Revista Global de …, 2021 - papers.ssrn.com'}",2022-03-18 02:45:54 UTC,mezcal
Innovación en el modelo de negocios de empresas familiares productoras de mezcal artesanal,http://oraphoto.com/handle/20.500.12098/388,"… that produce mezcal. With the aim of innovating in the business model of the family companies producing mezcal, the present research analyzes the network of mezcal value, the profile …",M Hernández Cruz - 2017 - oraphoto.com,{'summary': 'M Hernández Cruz - 2017 - oraphoto.com'},2022-03-18 02:45:54 UTC,mezcal
Atiztatzin. El mezcal en la cultura popular en la región de Guerrero  consumo y producción cultural.,http://repositorio.ciesas.edu.mx/bitstream/handle/123456789/131/M472.pdf?sequence=1,… En dicha localidad la fabricación de mezcal da lugar a una serie de procedimientos organizativos y de conocimientos empíricos transmitidos de generación en generación  es …,RD Reyes - 2011 - repositorio.ciesas.edu.mx,{'summary': 'RD Reyes - 2011 - repositorio.ciesas.edu.mx'},2022-03-18 02:45:54 UTC,mezcal
"Propiedades mecánicas a tensión de las fibras del bagazo del Agave angustifolia Haw, residuo proveniente de la producción artesanal del mezcal",http://literatura.ciidiroaxaca.ipn.mx/jspui/handle/LITER_CIIDIROAX/82,Este trabajo presentalos resultados de la determinación de las propiedades mecánicas a tensión en las fibras obtenidas del bagazo del Agave angustifoliaHaw. La metodología inició …,CI Cortés Martínez - 2009 - literatura.ciidiroaxaca.ipn.mx,"{'summary': 'CI Cortés Martínez - 2009 - literatura.ciidiroaxaca.ipn.mx', 'authors': [{'name': 'CI Cortés Martínez', 'link': 'https://scholar.google.com/citations?user=GlcdSiIAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=GlcdSiIAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'GlcdSiIAAAAJ'}]}",2022-03-18 02:45:54 UTC,mezcal
Ecología de levaduras del mezcal de San Carlos: Identificación y caracterización de la flora nativa,https://www.academia.edu/download/47240081/Ecologa_de_levaduras_del_mezcal_San_Carl20160714-11451-yosnil.pdf,"… En contraste, el mezcal es aun producido por artesanos y pequeños productores, usando … incluidas en la DO mezcal. En la región de la Sierra de San Carlos, el mezcal se ha producido …","C Jacques-Hernández, ON Soto-Cruz… - Resumen en las …, 2006 - academia.edu","{'summary': 'C Jacques-Hernández, ON Soto-Cruz… - Resumen en las …, 2006 - academia.edu', 'authors': [{'name': 'C Jacques-Hernández', 'link': 'https://scholar.google.com/citations?user=tWLklCEAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=tWLklCEAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'tWLklCEAAAAJ'}, {'name': 'ON Soto-Cruz', 'link': 'https://scholar.google.com/citations?user=FtDJeEkAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=FtDJeEkAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'FtDJeEkAAAAJ'}]}",2022-03-18 02:45:54 UTC,mezcal
"Stakeholders, Proactividad Ambiental y Desempeño de los Pequeños Negocios de Mezcal de Oaxaca, México",https://pdfs.semanticscholar.org/4f1f/be3a5f580881faf08871daf38ec4f0c30cdf.pdf,El objetivo de esta investigación fue analizar la influencia de los stakeholders en la adopción de una estrategia de proactividad ambiental en los pequeños negocios de mezcal en el …,"DJR Baños, JCJ Castañeda… - Neumann …, 2017 - pdfs.semanticscholar.org","{'summary': 'DJR Baños, JCJ Castañeda… - Neumann …, 2017 - pdfs.semanticscholar.org', 'authors': [{'name': 'JCJ Castañeda', 'link': 'https://scholar.google.com/citations?user=dR1f3wsAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=dR1f3wsAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'dR1f3wsAAAAJ'}]}",2022-03-18 02:45:54 UTC,mezcal
Detección e identificación de microorganismos presentes en la fermentación de mezcal,http://51.143.95.221/handle/TecNM/1697,"… en la fermentación artesanal de mezcal, para lo que se llevó a … en otras fermentaciones de mezcal, pero también la … sensoriales únicas en el mezcal duranguense. Además, provee un …",DS Torres Velázquez - 2021 - 51.143.95.221,{'summary': 'DS Torres Velázquez - 2021 - 51.143.95.221'},2022-03-18 02:45:54 UTC,mezcal
"Denominaciones de origen, cooperación, innovación y desarrollo local. El caso del mezcal michoacano",http://bibliotecavirtual.dgb.umich.mx:8083/xmlui/handle/DGB_UMICH/4994,"En este documento se exploran los procesos que han llevado a la revalorización y protección del Mezcal michoacano, con base en el enfoque de Sistemas Agroalimentarios …",V Arreola Pompa - 2015 - bibliotecavirtual.dgb.umich.mx,{'summary': 'V Arreola Pompa - 2015 - bibliotecavirtual.dgb.umich.mx'},2022-03-18 02:45:54 UTC,mezcal
"Morphological comparison among populations of Agave salmiana Otto ex Salm-Dyck (Asparagaceae), a species used for mezcal production in Mexico",https://www.sciencedirect.com/science/article/pii/S0367253018303700,"Agave salmiana represents a high economic and cultural relevance in Mexican society. Cultivated in arid zones of Mexico, it is the agave species primarily used for the production of …","JJ Castañeda-Nava, JM Rodríguez-Domínguez… - Flora, 2019 - Elsevier","{'summary': 'JJ Castañeda-Nava, JM Rodríguez-Domínguez… - Flora, 2019 - Elsevier'}",2022-03-18 02:45:54 UTC,mezcal
"Conocimiento tradicional y academia: productores de maguey y mezcal de pequeña escala en las regiones Norte y Centro de Guerrero, México",https://revistas.ecosur.mx/sociedadyambiente/index.php/sya/article/view/2173,El objetivo de la investigación de la que se deriva este artículo fue documentar el conocimiento tradicional de los productores de maguey y mezcal del estado de Guerrero en México: …,"G Barrientos-Rivera, E Hernández-Castro… - Sociedad y …, 2020 - revistas.ecosur.mx","{'summary': 'G Barrientos-Rivera, E Hernández-Castro… - Sociedad y …, 2020 - revistas.ecosur.mx', 'authors': [{'name': 'E Hernández-Castro', 'link': 'https://scholar.google.com/citations?user=Z7Y0uFUAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=Z7Y0uFUAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'Z7Y0uFUAAAAJ'}]}",2022-03-18 02:45:54 UTC,mezcal
Estudio sobre el impacto que las modificaciones a la NOM-070 traerán a la industria del mezcal,https://www.academia.edu/download/45260315/Estudio_Impacto_Nom_070.pdf,"… a la producción y comercialización del mezcal, pero también se dio y … mezcal con nombre relacionado a una población de México, se abre la posibilidad para la cadena agave-mezcal …","NM Carrillo, DAE Moreno, EP Hernández - 2007 - academia.edu","{'summary': 'NM Carrillo, DAE Moreno, EP Hernández - 2007 - academia.edu', 'authors': [{'name': 'DAE Moreno', 'link': 'https://scholar.google.com/citations?user=LCXb9ogAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=LCXb9ogAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'LCXb9ogAAAAJ'}]}",2022-03-18 02:45:54 UTC,mezcal
Volatile compound profiles in mezcal spirits as influenced by agave species and production processes,https://www.mdpi.com/257972,"Mezcal is a traditional Mexican spirit produced by distilling … compound profile were studied in mezcal from Oaxaca, Mexico… , and 10 compounds in mezcal samples that differed based on …","AM Vera-Guzmán, RI Guzmán-Gerónimo, MG López… - Beverages, 2018 - mdpi.com","{'summary': 'AM Vera-Guzmán, RI Guzmán-Gerónimo, MG López… - Beverages, 2018 - mdpi.com', 'authors': [{'name': 'RI Guzmán-Gerónimo', 'link': 'https://scholar.google.com/citations?user=UCtVeR8AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=UCtVeR8AAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'UCtVeR8AAAAJ'}, {'name': 'MG López', 'link': 'https://scholar.google.com/citations?user=WfDFBeIAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=WfDFBeIAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'WfDFBeIAAAAJ'}]}",2022-03-18 02:45:54 UTC,mezcal
EL MEZCAL: LA BIOTECNOLOGÍA DE LO TRADICIONAL,https://smbb.mx/congresos%20smbb/queretaro11/TRABAJOS/simposios/SimposioV_Larralde_Corona.pdf,"… El mezcal es una de las bebidas destiladas más tradiciones de México. Si bien su proceso … las levaduras presentes en la fermentación del mezcal tamaulipeco, así como el papel que …",MS muestreó la vinata El - smbb.mx,{'summary': 'MS muestreó la vinata El - smbb.mx'},2022-03-18 02:45:54 UTC,mezcal
"ESTUDIOS PRELIMINARES PARA LA CREACIÓN DE UNA INDICACIÓN GEOGRÁFICA PROTEGIDA, PARA EL MEZCAL TOBALÁ PROVENIENTE DE A …",https://revistas.unica.cu/index.php/uciencia/article/view/1311/0,"… del Mezcal del Estado de Oaxaca, que está incluido en la Denominación de Origen Mezcal, … en la Región del Mezcal del Estado de Oaxaca y producen mezcal tobalá o papalometl …","CE Tinoco, GAM Gutiérrez, DLG Cruz - Universidad & Ciencia, 2019 - revistas.unica.cu","{'summary': 'CE Tinoco, GAM Gutiérrez, DLG Cruz - Universidad & Ciencia, 2019 - revistas.unica.cu'}",2022-03-18 02:45:54 UTC,mezcal
"Valoración económica del mezcal de San Felipe, Guanajuato",http://aedt.chapingo.edu.mx/handle/20.500.12098/1018,"… , se produce mezcal que tiene la … un mezcal artesanal añejo originario de la región. Este trabajo también busca proponer, describir y analizar el modelo de cadena de valor del mezcal …",JO Cervantes Luna - 2021 - aedt.chapingo.edu.mx,{'summary': 'JO Cervantes Luna - 2021 - aedt.chapingo.edu.mx'},2022-03-18 02:45:54 UTC,mezcal
Identificación de levaduras nativas aisladas de la producción de mezcal por análisis de RFLPs del gen 18S,https://www.researchgate.net/profile/Javier-Lopez-Miranda/publication/268284704_IDENTIFICACION_DE_LEVADURAS_NATIVAS_AISLADAS_DE_LA_PRODUCCION_DE_MEZCAL_POR_ANALISIS_DE_RFLPs_DEL_GEN_18S/links/55dfd28808ae2fac471901e9/IDENTIFICACION-DE-LEVADURAS-NATIVAS-AISLADAS-DE-LA-PRODUCCION-DE-MEZCAL-POR-ANALISIS-DE-RFLP-s-DEL-GEN-18S.pdf,"Metodología. Se aislaron siete cepas de dos regiones productoras de mezcal: Nombre de Dios y El Mezquital, Durango. Se llevó a cabo una extracción de ADN. Se amplificó el gen …","MAM Nevárez, JBP Lerma, JL Miranda… - Resumen en las …, 2009 - researchgate.net","{'summary': 'MAM Nevárez, JBP Lerma, JL Miranda… - Resumen en las …, 2009 - researchgate.net', 'authors': [{'name': 'JBP Lerma', 'link': 'https://scholar.google.com/citations?user=97UyyEcAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=97UyyEcAAAAJ&engine=google_scholar_author&hl=es', 'author_id': '97UyyEcAAAAJ'}, {'name': 'JL Miranda', 'link': 'https://scholar.google.com/citations?user=4MHxSPIAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=4MHxSPIAAAAJ&engine=google_scholar_author&hl=es', 'author_id': '4MHxSPIAAAAJ'}]}",2022-03-18 02:45:54 UTC,mezcal
"VIABILIDAD DE LA EXPORTACIÓN Y COMERCIALIZACIÓN DE MEZCAL EN TOKIO, JAPÓN",http://ri.uaemex.mx/handle/20.500.11799/111653,El objetivo de esta investigación gira entorno a la evaluación de la viabilidad que el mezcal proveniente del Estado de México tiene para salir a flote de las problemáticas que surgen a …,"ALIY RETOLAZA VARGAS, B LOZANO BARRIENTOS… - ri.uaemex.mx","{'summary': 'ALIY RETOLAZA VARGAS, B LOZANO BARRIENTOS… - ri.uaemex.mx'}",2022-03-18 02:45:54 UTC,mezcal
Treatment of mezcal vinasses: A review,https://pubag.nal.usda.gov/catalog/138709,"Mexican distilleries produce near eight million liters of mezcal per year, and generate about 90 million liters of mezcal vinasses (MV). This acidic liquid waste is very aggressive to the …","J GalÃndez-Mayer, NÃ Rinderknecht-Seijas… - 2012 - pubag.nal.usda.gov","{'summary': 'J GalÃndez-Mayer, NÃ Rinderknecht-Seijas… - 2012 - pubag.nal.usda.gov'}",2022-03-18 02:45:54 UTC,mezcal
Diagnóstico de la situación del agave-mezcal y opciones de desarrollo local en comunidades indígenas de Oaxaca,http://ru.iiec.unam.mx/3385/,"La situación de crisis económica y ambiental que impera en todo el mundo se ha reflejado en la sobreexplotación de los recursos naturales, ocasionando con ello la pérdida de …","JY López Cruz, GA Martínez Gutiérrez… - 2016 - ru.iiec.unam.mx","{'summary': 'JY López Cruz, GA Martínez Gutiérrez… - 2016 - ru.iiec.unam.mx'}",2022-03-18 02:45:54 UTC,mezcal
Propuesta de produccion de mezcal a partir de una comparacion tecnica y economica entre la produccion artesanal e industrial de mezcal,http://catarina.udlap.mx/u_dl_a/tales/documentos/lpro/sanchez_g_jv/,"El mezcal, como el tequila, es una bebida alcohólica mexicana, que cuenta con denominación de origen. Ambas pertenecen a una industria reconocida mundialmente por la riqueza …",JVSG Sanchez - 2008 - catarina.udlap.mx,{'summary': 'JVSG Sanchez - 2008 - catarina.udlap.mx'},2022-03-18 02:45:54 UTC,mezcal
"Determining the best pheromone-baited traps for capturing Scyphophorus acupunctatus (Coleoptera: Dryopthoridae), in mezcal agave.",http://riaa.uaem.mx/xmlui/bitstream/handle/20.500.12055/229/2016%20Florida%20Entomologist.pdf?sequence=1,"The agave weevil, Scyphophorus acupunctatus Gyllenhal (Coleoptera: Dryophthoridae), is the main pest on wild and cultivated agaves, Agave angusfifolia Haw., and Agave cupreata …","V López-Martínez - Florida Entomologist, 2018 - riaa.uaem.mx","{'summary': 'V López-Martínez - Florida Entomologist, 2018 - riaa.uaem.mx'}",2022-03-18 02:45:54 UTC,mezcal
Caracterización fermentativa de levaduras productoras de etanol a partir de Agave cupreata en la elaboración de mezcal,http://bibliotecavirtual.dgb.umich.mx:8083/xmlui/handle/DGB_UMICH/1995,"… de una región productora de mezcal en el estado de Michoacán. … de etanol en la elaboración de mezcal, utilizando como sustrato … de la producción de mezcal analizándos de manera …",E Pérez Hernández - 2012 - bibliotecavirtual.dgb.umich.mx,{'summary': 'E Pérez Hernández - 2012 - bibliotecavirtual.dgb.umich.mx'},2022-03-18 02:45:54 UTC,mezcal
Percepción de valor como herramienta para prospectar una gestión sustentable para la industria tradicional del Mezcal,http://ri-ng.uaq.mx/handle/123456789/3284,"Descripción:"" El presente trabajo de investigación tiene como objetivo describir y analizar desde un acercamiento Construccionista-Fenomenológico al Sistema socio-tecnológico del …",AN Pellón - 2022 - ri-ng.uaq.mx,{'summary': 'AN Pellón - 2022 - ri-ng.uaq.mx'},2022-03-18 02:45:54 UTC,mezcal
Realizacion creativa y evaluacion de los identificadores visuales del Mezcal Ensueno,http://catarina.udlap.mx/u_dl_a/tales/documentos/lco/de_l_kc/,"… La temática de esta tesis es la creación y evaluación de una imagen para un mezcal de tobalá. Actualmente, no existe una imagen de mezcal que transmita los valores culturales e …",KCA De La Torre - 2009 - catarina.udlap.mx,{'summary': 'KCA De La Torre - 2009 - catarina.udlap.mx'},2022-03-18 02:45:54 UTC,mezcal
Factores de valoración en consumidores de mezcal en Oaxaca,https://dialnet.unirioja.es/servlet/articulo?codigo=7150928,"… mezcal consumer. Methodology: A guided sampling was conducted with mezcal consumers attending the Mezcal … , sensory and physical attributes of mezcal. Consumers were stratified …","AB Rodríguez, VC Reyes… - Estudios Sociales: Revista …, 2019 - dialnet.unirioja.es","{'summary': 'AB Rodríguez, VC Reyes… - Estudios Sociales: Revista …, 2019 - dialnet.unirioja.es'}",2022-03-18 02:45:54 UTC,mezcal
"Significados, análisis conceptual y disposición a pagar de mezcal ancestral de Ixcatlán",https://repositorio.upct.es/handle/10317/10548,"… DAP por un mezcal ancestral si contara con IG, estadísticamente igual a un mezcal ancestral elaborado de agaves silvestres y mezcal ancestral, mientras que para mezcal ancestral …","S López, A Espejel, A Hernández - 2021 - repositorio.upct.es","{'summary': 'S López, A Espejel, A Hernández - 2021 - repositorio.upct.es'}",2022-03-18 02:45:54 UTC,mezcal
El mezcal como activo patrimonial y el papel del consumidor en su preservación,https://rodin.uca.es/handle/10498/24476,"… Como bebida mexicana, el mezcal cuenta con una historia y narrativa cultural propia que … El estudio estadístico realizado con 310 consumidores de mezcal, muestra la existencia de …","C López Rosas, A Espinoza-Ortega… - 2020 - rodin.uca.es","{'summary': 'C López Rosas, A Espinoza-Ortega… - 2020 - rodin.uca.es', 'authors': [{'name': 'A Espinoza-Ortega', 'link': 'https://scholar.google.com/citations?user=zfspw1kAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=zfspw1kAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'zfspw1kAAAAJ'}]}",2022-03-18 02:45:54 UTC,mezcal
Producción de biogás a partir de la co-digestión anaerobia de la mezcla de vinaza proveniente del mezcal con excretas bovinas,https://rinderesu.com/index.php/rinderesu/article/view/74,"… worldwide about the export of mezcal and beef and its derivatives. … In this study, the combination of mezcal vinasse with cattle … From the results obtained, it was observed that mezcal …","FA Aguilar-Aguilar, L Mora-Flores… - RINDERESU, 2021 - rinderesu.com","{'summary': 'FA Aguilar-Aguilar, L Mora-Flores… - RINDERESU, 2021 - rinderesu.com', 'authors': [{'name': 'FA Aguilar-Aguilar', 'link': 'https://scholar.google.com/citations?user=Sc90hDIAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=Sc90hDIAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'Sc90hDIAAAAJ'}]}",2022-03-18 02:45:54 UTC,mezcal
"Evaluación de sustentabilidad en sistemas de producción de maguey-mezcal artesanal en el Municipio de Villa Sola de Vega, Oaxaca",http://literatura.ciidiroaxaca.ipn.mx/jspui/handle/LITER_CIIDIROAX/469,"… The handcrafted maguey-mezcal production system in Villa … of the handcrafted maguey-mezcal agroecosystem. The … to the production of magueymezcal, 36 of them distill in clay …",AC Ríos Colín - 2016 - literatura.ciidiroaxaca.ipn.mx,{'summary': 'AC Ríos Colín - 2016 - literatura.ciidiroaxaca.ipn.mx'},2022-03-18 02:45:54 UTC,mezcal
"La competitividad de la industria del mezcal en los Estados Unidos de América, 2005-2016",http://bibliotecavirtual.dgb.umich.mx:8083/xmlui/handle/DGB_UMICH/1530,El presente trabajo de investigación tiene como objetivo principal el estudio de las variables que afectaron la competitividad de la industria del mezcal en el mercado de los Estados …,A Rodríguez García - 2019 - bibliotecavirtual.dgb.umich.mx,{'summary': 'A Rodríguez García - 2019 - bibliotecavirtual.dgb.umich.mx'},2022-03-18 02:45:54 UTC,mezcal
Propuesta de modelo de negocio de un mezcal con propiedades estimulantes y benchmark competitivo,http://riaa.uaem.mx/handle/20.500.12055/1873,"… promote mezcal, I consider that the way a small company can reach certain mezcal market … marketing strategy focused on offering a differentiated product as is our Mezcal ""El Camino"", …",AA REYES - 2021 - riaa.uaem.mx,{'summary': 'AA REYES - 2021 - riaa.uaem.mx'},2022-03-18 02:45:54 UTC,mezcal
"Propuesta de organización y aprovechamiento de Agave cupreata para productores de mezcal en el ejido de Mochitlán, Guerrero, para la Certificación Agroecológica …",http://ri.uagro.mx/handle/uagro/351,"… Figura 2.- recorrido histórico de la fábrica de mezcal de los ejidatarios de Mochitlán, Guerrero… Pagos que realizan las y los productores de mezcal del sistema comunitario/ejidal….…45 …",E Sanchez Jimenez - 2017 - ri.uagro.mx,{'summary': 'E Sanchez Jimenez - 2017 - ri.uagro.mx'},2022-03-18 02:45:54 UTC,mezcal
"¡ Sin maguey no hay mezcal, pero sin territorio no hay identidad!",https://www.researchgate.net/profile/Ignacio-Torres-Garcia/publication/351588540_Sin_maguey_no_hay_mezcal_pero_sin_territorio_no_hay_identidad/links/609eaaf2458515c265906593/Sin-maguey-no-hay-mezcal-pero-sin-territorio-no-hay-identidad.pdf,La crisis sanitaria mundial por la que atravesamos actualmente ha sido relacionada directamente con los daños ambientales que los patrones de intensificación de los modelos …,I Torres-García - 2021 - researchgate.net,"{'summary': 'I Torres-García - 2021 - researchgate.net', 'authors': [{'name': 'I Torres-García', 'link': 'https://scholar.google.com/citations?user=hhu9XJ4AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=hhu9XJ4AAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'hhu9XJ4AAAAJ'}]}",2022-03-18 02:45:54 UTC,mezcal
"El mezcal, su producción y tratamiento de residuos",https://repositorioinstitucional.buap.mx/handle/20.500.12371/9211,"El sector agroindustrial en México es muy importante debido a la gran cantidad de productos que se generan a partir de materias primas agrícolas, su repercusión económica para el …","A Rodríguez-Cortés, C de la Cerna-Hernández - 2017 - repositorioinstitucional.buap.mx","{'summary': 'A Rodríguez-Cortés, C de la Cerna-Hernández - 2017 - repositorioinstitucional.buap.mx', 'authors': [{'name': 'C de la Cerna-Hernández', 'link': 'https://scholar.google.com/citations?user=EfJIbp8AAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=EfJIbp8AAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'EfJIbp8AAAAJ'}]}",2022-03-18 02:45:54 UTC,mezcal
Assessment of mezcal aging combining Raman spectroscopy and multivariate analysis techniques,https://content.iospress.com/articles/biomedical-spectroscopy-and-imaging/bsi163,… are proposed as a method to evaluate the mezcal (Agave distillate) aging. … mezcal while the second principal component discriminates between non-matured and matured mezcal. PCA-…,"MG Ramírez-Elías, E Guevara… - Biomedical …, 2017 - content.iospress.com","{'summary': 'MG Ramírez-Elías, E Guevara… - Biomedical …, 2017 - content.iospress.com', 'authors': [{'name': 'MG Ramírez-Elías', 'link': 'https://scholar.google.com/citations?user=NOhgaQYAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=NOhgaQYAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'NOhgaQYAAAAJ'}, {'name': 'E Guevara', 'link': 'https://scholar.google.com/citations?user=VYQuiyYAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=VYQuiyYAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'VYQuiyYAAAAJ'}]}",2022-03-18 02:45:54 UTC,mezcal
Mejoramiento del mosto de Agave duranguensis para la fermentación mejorada: Efectos de la razón C/N sobre la composición de mezcal y las propiedades …,http://www.scielo.org.mx/scielo.php?pid=S1665-27382015000200013&script=sci_abstract&tlng=pt,… El mezcal es una bebida tradicional destilada que se obtiene por fermentación de los azúcares de agave. En este trabajo se determinaron los efectos de la relación C/N y la …,"D los Rios-Deras, OM Rutiaga-Quiñones… - Revista mexicana de …, 2015 - scielo.org.mx","{'summary': 'D los Rios-Deras, OM Rutiaga-Quiñones… - Revista mexicana de …, 2015 - scielo.org.mx', 'authors': [{'name': 'OM Rutiaga-Quiñones', 'link': 'https://scholar.google.com/citations?user=Q05vWnUAAAAJ&hl=es&oi=sra', 'serpapi_scholar_link': 'https://serpapi.com/search.json?author_id=Q05vWnUAAAAJ&engine=google_scholar_author&hl=es', 'author_id': 'Q05vWnUAAAAJ'}]}",2022-03-18 02:45:54 UTC,mezcal
Combined Treatment of Mezcal Vinasses by Ozonation and Activated Sludge: Robles‐González et al.,https://onlinelibrary.wiley.com/doi/abs/10.2175/106143017X15054988926433,"… Thus, mezcal vinasses treatment is necessary before discharging to water bodies. Although there is no information for mezcal … In this work, mezcal vinasses were first ozonated and then …","V Robles‐González, HM Poggi‐Varaldo… - Water Environment …, 2018 - Wiley Online Library","{'summary': 'V Robles‐González, HM Poggi‐Varaldo… - Water Environment …, 2018 - Wiley Online Library'}",2022-03-18 02:45:54 UTC,mezcal
